YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE
202105,158421,957928,2,2.4,SW,PORTLAND,36.5573,-86.5527
202105,158421,957935,1,0.93,ENE,ANTIOCH,36.3559,-86.2549
202105,158421,957939,1,1.76,NE,GLADEVILLE,36.1344,-86.3938
202105,158421,957713,1,1.25,S,YOUNGVILLE,36.5621,-86.8271
202105,158421,957713,2,0.9,NNE,LAKEVIEW,36.5627,-86.7961
202105,158421,957714,1,1.76,NNE,SAUNDERSVILLE,36.3542,-86.5601
202105,158421,957714,2,1.52,ESE,PEYTONA,36.3604,-86.4954
202103,157247,950507,1,1.31,ESE,ETHRIDGE,35.3147,-87.2976
202103,157247,950507,2,1.29,ESE,ETHRIDGE,35.3131,-87.2987
202103,157247,950507,3,0.99,ESE,ETHRIDGE,35.3165,-87.303
202103,157247,950507,4,1.12,E,ETHRIDGE,35.3178,-87.3003
202103,157178,950169,1,1.86,SE,NASHVILLE,36.1482,-86.7604
202103,157178,950169,2,0.29,WSW,MAPLEWOOD,36.2291,-86.7251
202103,157178,950171,1,1.44,NW,INGLEWOOD,36.2321,-86.7511
202106,158469,958043,1,0.56,E,HILLVALE,36.18,-84.09
202106,158469,958044,1,0.69,S,RED ASH,36.31,-84.23
202106,158469,958045,1,1.31,ENE,ELK VLY,36.49,-84.21
202106,158469,958046,1,0.0,N,UNION MC MINN,35.55,-84.57
202105,156778,958348,1,0.0,N,FAYETTEVILLE ARPT,35.07,-86.57
202105,158421,957946,1,0.0,N,SMITHVILLE,35.97,-85.85
202105,158421,957940,1,0.87,SSW,HOLTS CORNER,35.6686,-86.6867
202105,158421,957941,1,1.82,NNW,VANNATTA,35.6447,-86.4912
202105,158421,957715,1,1.62,S,GALLATIN MUNI ARPT,36.3567,-86.4174
202105,158421,957715,2,2.42,SSE,CASTALIAN SPGS,36.3697,-86.298
202105,158421,957716,1,1.96,SSW,BEECH GROVE,36.3945,-86.1153
202105,158421,957716,2,0.92,NW,CATO,36.3797,-86.0613
202105,158421,957720,1,1.82,NNW,FINDLAY,35.9738,-85.4938
202105,158421,957720,2,0.94,N,FINDLAY,35.9635,-85.4786
202103,157178,950172,1,1.08,WNW,NASHVILLE CORNELIA F,36.1837,-86.7188
202103,157178,950174,1,2.26,WSW,NASHVILLE CORNELIA F,36.168,-86.7377
202103,157178,950178,1,1.61,ESE,NASHVILLE,36.1623,-86.7527
202103,157178,950179,1,0.0,N,GOODLETTSVILLE,36.32,-86.72
202106,160010,967176,1,5.0,SW,CHATTANOOGA,34.9988,-85.3425
202106,160010,967176,2,3.0,NW,CHATTANOOGA,35.0807,-85.3175
202106,160010,967176,3,3.0,NE,CHATTANOOGA,35.0807,-85.2425
202106,160010,967176,4,5.0,SE,CHATTANOOGA,34.9988,-85.2175
202106,160010,967176,5,4.5,S,CHATTANOOGA,34.9849,-85.28
202106,160010,967177,1,0.0,W,CHATTANOOGA,35.05,-85.28
202106,160010,967177,2,2.0,WNW,CHATTANOOGA,35.0611,-85.3127
202106,160010,967177,3,2.5,WSW,CHATTANOOGA,35.0362,-85.3208
202106,160010,967177,4,2.0,S,CHATTANOOGA,35.0211,-85.28
202105,158421,957942,1,1.83,ENE,VANNATTA,35.6274,-86.4487
202105,158421,957943,1,2.86,N,DEASON,35.6412,-86.4261
202105,158421,957719,1,1.53,N,SMITHVILLE MUNI ARPT,36.0021,-85.8028
202105,158421,957719,2,2.28,SE,BUCKNERS,35.9735,-85.7256
202105,158421,957718,1,1.6,S,ALEXANDRIA,36.0571,-86.0347
202105,158421,957718,2,1.71,SSE,ALEXANDRIA,36.058,-86.0161
202103,157178,950181,1,1.09,E,OAK HILL,36.1011,-86.8005
202103,157178,950182,1,0.0,N,COTTONTOWN,36.45,-86.53
202103,157178,950186,1,0.51,WSW,MAPLEWOOD,36.2275,-86.7286
202103,157178,950187,1,1.61,NE,OAK HILL,36.1177,-86.8012
202105,158421,963693,1,0.12,SSE,WHITE HOUSE,36.4684,-86.6593
202105,158421,963693,2,0.46,E,WHITE HOUSE,36.4703,-86.6518
202103,157178,950191,1,1.24,NW,CORINTH,36.5942,-86.4436
202103,157178,950191,2,1.49,NNW,HIGHLAND,36.6512,-86.4255
202103,157178,950194,1,2.06,E,NASHVILLE,36.1654,-86.7435
202103,157178,950193,1,0.59,NW,BERRY HILL,36.1247,-86.7787
202105,158421,957717,1,1.09,E,BRATTONTOWN,36.5314,-86.0504
202105,158421,957717,2,0.71,S,LAFAYETTE,36.5097,-86.0288
202103,157178,950195,1,2.9,SSE,CHERRY MOUND ARPT,36.4942,-86.593
202103,157178,950196,1,0.0,N,PORTLAND,36.58,-86.52
202103,157179,950153,1,1.0,S,ST JOSEPH,35.0355,-87.5
202103,157248,950549,1,2.29,SW,PLEASANT VIEW,36.3752,-87.0573
202103,157248,950550,1,4.99,NE,MALLORYS,36.0063,-86.7443
202103,157248,950551,1,0.36,NNW,RURAL HILL,36.0747,-86.633
202103,157248,950552,1,0.0,N,FAIRVIEW,35.98,-87.12
202103,157248,950554,1,0.0,N,LEBANON,36.22,-86.3
202103,157248,950555,1,2.34,E,LEBANON,36.2199,-86.2581
202103,157248,950556,1,0.0,N,FAIRVIEW,35.98,-87.12
202103,157248,950557,1,0.0,N,THOMPSONS STATION,35.8,-86.92
202103,157248,950559,1,0.0,N,CLARKRANGE,36.18,-85.02
202103,157248,950560,1,0.0,N,COLUMBIA,35.62,-87.05
202103,157248,950561,1,0.0,N,SPRING HILL,35.75,-86.93
202103,157248,950562,1,3.0,SE,SPRING HILL,35.7193,-86.8922
202103,157248,950563,1,1.05,NW,BETHESDA,35.7818,-86.8118
202103,157248,950564,1,2.32,W,DUPLEX,35.7527,-86.8913
202103,157248,950565,1,0.0,N,BETHESDA,35.77,-86.8
202103,157248,950566,1,0.0,N,COLLEGE GROVE,35.78,-86.68
202103,157248,950567,1,7.0,NW,CHAPEL HILL,35.7016,-86.7882
202103,157248,950568,1,0.0,N,EAGLEVILLE,35.75,-86.65
202103,157248,950569,1,2.41,NNE,PLAINVIEW,35.7301,-86.3483
202103,157248,950570,1,0.0,N,BEECH GROVE,35.63,-86.25
202103,157248,950571,1,2.34,NNE,SHEYBOGAN,35.78,-86.0508
202103,157248,950573,1,0.0,N,HOLLOW SPGS,35.68,-86.13
202103,157248,950574,1,0.0,N,LOBELVILLE,35.78,-87.75
202103,157248,950575,1,0.0,N,TUCKERS XRDS,36.2,-86.18
202103,157248,950576,1,1.69,SW,SPRING HILL,35.7341,-86.9529
202103,157248,951888,1,0.25,NNE,SPRING HILL,35.7531,-86.9278
202103,157248,951888,2,0.49,ENE,SPRING HILL,35.7529,-86.9221
202103,157248,951888,3,0.47,ENE,SPRING HILL,35.7522,-86.9221
202103,157248,951888,4,0.2,NNE,SPRING HILL,35.7527,-86.9285
202103,157248,951889,1,0.7,NNW,ROCKVALE,35.7599,-86.5525
202103,157248,951889,2,1.0,ESE,ROCKVALE,35.7461,-86.5329
202103,157248,951889,4,2.59,S,MURFREESBORO,35.8126,-86.4207
202103,157248,951889,3,1.68,ENE,BARFIELD,35.7931,-86.4247
202103,157248,951890,1,1.78,SW,OVERALL,35.7991,-86.4988
202103,157248,951890,2,2.12,SSW,OVERALL,35.7925,-86.4968
202103,157248,951890,3,1.62,SE,OVERALL,35.8032,-86.4598
202103,157248,951890,4,0.66,SE,MURFREESBORO,35.8421,-86.4132
202103,157248,951890,5,0.56,SW,MURFREESBORO ARPT,35.8742,-86.387
202103,157248,951890,6,0.69,SW,MURFREESBORO ARPT,35.8742,-86.39
202103,157248,951901,1,1.58,NW,AETNA,35.6646,-87.5418
202103,157248,951901,2,1.82,NW,AETNA,35.6689,-87.5425
202103,157248,951901,3,0.8,SSE,HORNERTOWN,35.6593,-87.5947
202103,157248,951901,4,1.26,SSE,HORNERTOWN,35.6545,-87.5881
202103,157248,951903,1,1.07,ESE,GASSAWAY,35.9258,-85.9817
202103,157248,951903,2,2.31,WNW,AUBURNTOWN,35.9603,-86.1394
202103,157248,951903,3,2.28,W,AUBURNTOWN,35.9553,-86.1402
202103,157248,951903,4,0.9,SE,GASSAWAY,35.9203,-85.9893
202103,157248,950572,1,2.36,NNE,SHEYBOGAN,35.78,-86.05
202103,157178,950155,1,3.0,NE,MORRISON,35.6307,-85.8822
202103,157248,951904,1,1.53,E,CUMMINGS,35.8773,-85.4229
202103,157248,951904,2,2.24,E,CUMMINGS,35.88,-85.41
202103,157248,951904,3,2.18,WNW,LOST CREEK,35.8904,-85.3867
202103,157248,951904,4,0.75,NNW,FINDLAY,35.9601,-85.4851
202103,157248,951904,5,1.51,ENE,HENSLEYS CHAPEL,35.9266,-85.5042
202103,157248,951905,4,0.75,WNW,WILHITE,36.1352,-85.5317
202103,157248,951905,1,1.81,WNW,COOKEVILLE,36.1835,-85.5279
202103,157248,951905,2,0.87,NNE,COOKEVILLE,36.1823,-85.4964
202103,157248,951905,3,1.33,ENE,WILHITE,36.1344,-85.4969
202103,157248,951907,1,1.0,SW,OAK GROVE,35.9894,-87.4921
202103,157248,951907,2,0.69,SE,IRON HILL,35.9719,-87.3128
202103,157248,951907,3,2.45,ESE,EAST SIDE,36.0208,-87.2277
202103,157248,951907,4,2.7,W,DULL,36.2195,-87.3284
202103,157248,951907,5,0.57,SSW,SYLVIA,36.1726,-87.4244
202103,157248,951908,3,0.05,SW,JAMESTOWN,36.4294,-84.9205
202103,157248,951908,1,1.28,WSW,JAMESTOWN,36.4219,-84.9407
202103,157248,951908,2,1.06,S,JAMESTOWN,36.4147,-84.9222
202103,157248,951908,4,0.55,SSE,PINE HAVEN,36.4425,-84.9268
202103,157248,951908,5,0.69,SW,PINE HAVEN,36.4437,-84.9397
202103,157248,951910,1,0.0,N,CELINA,36.55,-85.5
202103,157248,951910,2,3.39,NNW,FREE HILL,36.6129,-85.5096
202103,157248,951910,3,2.7,NNW,HERMITAGE SPGS,36.6182,-85.78
202103,157248,951910,4,0.64,NNE,BAKERTON,36.5278,-85.7939
202103,157248,951910,5,1.5,ESE,MILES XRDS,36.525,-85.7036
202103,157248,951910,6,1.69,SSE,BAPTIST RIDGE,36.4566,-85.5113
202103,157248,951911,2,0.89,SSE,SHACKLETT,36.118,-87.0941
202103,157248,951911,3,1.02,SSE,SHACKLETT,36.1161,-87.0941
202103,157248,951911,4,0.52,ESE,KINGSTON SPGS,36.0968,-87.1115
202103,157248,951911,1,0.76,W,KINGSTON SPGS,36.0995,-87.1337
202103,157248,951923,1,2.35,SSW,SILVER SPGS,36.168,-86.4645
202103,157248,951923,2,2.7,S,MT JULIET,36.1609,-86.5182
202103,157248,951923,3,0.5,SSE,GREEN HILL,36.2238,-86.5454
202103,157248,951923,4,1.41,NW,BECKWITH,36.2329,-86.4895
202103,157248,951926,1,2.93,NNW,SUGGS CREEK,36.1573,-86.5249
202103,157248,951926,2,2.59,SSW,SILVER SPGS,36.165,-86.4662
202103,157248,951926,3,1.98,NNW,BECKWITH,36.2444,-86.4888
202103,157248,951926,4,0.45,SSE,GREENLAWN,36.2445,-86.5658
202103,157248,951926,5,2.04,W,MT JULIET,36.1948,-86.5561
202103,157248,951928,1,1.41,NE,MT JULIET,36.2121,-86.4998
202103,157248,951928,3,1.55,NE,MT JULIET,36.2135,-86.4977
202103,157248,951928,4,1.45,NE,MT JULIET,36.2135,-86.5001
202103,157248,951928,2,1.49,NE,MT JULIET,36.212,-86.4979
202103,157178,950156,1,1.87,SW,CLAY HILL,35.5546,-86.7072
202103,157178,950157,1,0.0,N,BENDING CHESTNUT,35.87,-87.1
202103,157248,951938,1,0.93,ENE,CLOVERCROFT,35.9369,-86.7657
202103,157248,951938,2,1.38,SSE,FOREST HOME,35.9608,-86.9234
202103,157248,951938,3,3.75,NW,FOREST HOME,36.0218,-86.9728
202103,157248,951938,4,4.95,N,FOREST HOME,36.0517,-86.9291
202103,157248,951938,5,5.96,N,MALLORYS,36.0356,-86.7874
202103,157248,951938,6,3.51,NNW,NOLENSVILLE,35.9979,-86.7011
202103,157248,951940,1,1.15,NW,SULPHUR SPGS,36.2636,-87.0618
202103,157248,951940,2,1.17,SSE,ASHLAND CITY,36.2642,-87.0626
202103,157248,951940,3,1.17,S,ASHLAND CITY,36.2633,-87.0666
202103,157248,951940,4,1.23,NW,SULPHUR SPGS,36.2623,-87.066
202103,157248,951940,5,1.13,NW,SULPHUR SPGS,36.2624,-87.0631
202103,157248,951909,1,0.67,NNW,GAINESBORO,36.3581,-85.6566
202103,157248,951909,2,0.6,NNW,GAINESBORO,36.3573,-85.6558
202103,157248,951909,3,0.55,NW,GAINESBORO,36.3565,-85.6557
202103,157248,951909,4,0.58,NW,GAINESBORO,36.3565,-85.6566
202103,157248,951909,5,0.66,NW,GAINESBORO,36.3576,-85.6573
202105,156776,958310,1,0.0,N,PROSPECT,35.08,-86.58
202105,158422,957708,1,1.69,NNW,FREDONIA,35.5524,-86.1322
202105,158422,957708,2,1.81,N,FREDONIA,35.5561,-86.1183
202105,158422,963677,1,1.27,S,THOMPSONS STATION,35.7817,-86.9209
202105,158422,963677,2,2.07,SW,HARPETH,35.7797,-86.8771
202105,158422,963677,3,1.27,W,DUPLEX,35.747,-86.8724
202105,158422,963677,4,2.58,SSW,THOMPSONS STATION,35.7649,-86.9357
202105,158422,963678,1,0.68,SSE,SPRING HILL,35.7405,-86.9268
202105,158422,963678,2,0.37,SW,SPRING HILL,35.7467,-86.9351
202105,158422,963678,3,0.26,SW,SPRING HILL,35.7475,-86.9336
202105,158422,963678,4,0.66,SSE,SPRING HILL,35.742,-86.9237
202105,158422,963678,5,1.03,N,KEDRON,35.7147,-86.9172
202105,158422,963678,6,0.86,N,KEDRON,35.7123,-86.9178
202105,158422,963678,7,1.28,NNW,KEDRON,35.7181,-86.9247
202103,157178,950159,1,2.07,N,BERRYS CHAPEL,35.9996,-86.8857
202103,157178,950163,1,0.0,N,FOREST HILLS,36.07,-86.85
202103,157178,950162,1,1.57,WNW,FRANKLIN,35.9255,-86.9272
202103,157178,950164,1,0.53,NE,OAK HILL,36.1059,-86.8139
202103,157248,951956,1,0.26,NW,STONE RIVER,36.183,-86.6027
202103,157248,951956,2,1.55,S,NASHVILLE,36.1477,-86.778
202103,157248,951956,3,1.04,ENE,RICHLAND,36.1541,-86.8621
202103,157248,951956,4,0.87,SE,BELLEVUE,36.063,-86.9172
202103,157248,951956,5,0.54,NNW,BRENTWOOD,36.0375,-86.7829
202103,157248,951956,6,1.45,WSW,BROOKLIN,36.0414,-86.6437
202103,157248,951956,7,0.76,NNW,UNA,36.0902,-86.6251
202103,157248,951945,1,2.78,E,NUNNELLY,35.873,-87.4304
202103,157248,951945,2,2.78,E,NUNNELLY,35.8673,-87.4305
202103,157248,951945,3,4.0,NE,PRIMM SPGS,35.8676,-87.2294
202103,157248,951945,4,3.25,S,TIDWELL,35.8836,-87.2205
202103,157248,951945,5,2.97,S,TIDWELL,35.8875,-87.2212
202103,157248,951945,6,2.78,S,TIDWELL,35.89,-87.2246
202103,157248,951887,1,1.38,NE,KEDRON,35.712,-86.9002
202103,157248,951887,2,1.41,ENE,KEDRON,35.7091,-86.8976
202103,157248,951887,3,2.66,NE,KEDRON,35.7227,-86.8817
202103,157248,951887,4,2.64,NE,KEDRON,35.7235,-86.8829
202103,157248,951906,1,0.81,SW,WHITE BLUFF,36.1109,-87.2291
202103,157248,951906,2,0.65,S,WHITE BLUFF,36.1106,-87.2206
202103,157248,951906,3,0.88,SSE,WHITE BLUFF,36.108,-87.2146
202103,157248,951906,4,1.47,SSE,WHITE BLUFF,36.0992,-87.214
202103,157248,951906,5,1.47,SSW,WHITE BLUFF,36.1002,-87.2298
202103,157248,950558,1,0.0,N,LOVEJOY,36.2,-85.17
202103,157121,950330,1,1.03,SSE,MEDON,35.4571,-88.8709
202103,157121,950330,2,1.37,NNW,PINSON,35.4988,-88.7381
202103,157121,950330,3,2.56,NE,BEECH BLUFF,35.626,-88.6176
202103,157121,950330,4,0.31,SSW,WESTOVER,35.6157,-88.8819
202103,157121,949718,1,1.38,NE,ADAMSVILLE,35.2437,-88.3824
202103,157121,949718,2,1.56,NE,ADAMSVILLE,35.2448,-88.3792
202103,157121,949718,3,1.49,NE,ADAMSVILLE,35.2421,-88.3781
202103,157121,949718,4,1.37,NE,ADAMSVILLE,35.2418,-88.3806
202103,157121,949719,1,0.77,W,BOX ELDER,35.2499,-88.3337
202103,157121,949719,2,0.91,WSW,BOX ELDER,35.2453,-88.3351
202103,157121,949719,3,0.65,SW,BOX ELDER,35.2427,-88.3274
202103,157121,949719,4,0.35,WSW,BOX ELDER,35.248,-88.3257
202103,157121,949748,1,0.56,E,MIDDLE FORK,35.53,-88.49
202103,157121,949748,2,2.83,E,MIDDLE FORK,35.535,-88.45
202103,157121,950027,1,3.77,SSW,KEYES PT,35.6676,-89.9387
202103,157121,950027,2,2.52,SSW,GOLDDUST,35.6976,-89.8708
202103,157121,950042,1,1.64,SSW,MIFFLIN,35.5301,-88.5959
202103,157121,949722,1,0.0,N,JACKS CREEK,35.47,-88.53
202103,157121,949722,2,3.11,ENE,HENDERSON,35.4411,-88.6165
202103,157121,950331,1,1.15,SW,SELMER,35.1685,-88.6148
202103,157121,950331,2,2.16,ESE,SELMER,35.1722,-88.5629
202103,157121,950329,1,6.0,N,MIDDLETON,35.1568,-88.9
202103,157121,950327,1,0.91,WSW,GRAND JCT,35.046,-89.1954
202103,157121,950327,2,1.06,ENE,GRAND JCT,35.0551,-89.1624
202107,161664,976077,1,2.22,S,WINDY CITY,35.7181,-88.9248
202107,161760,976665,1,1.72,SSW,NAUVOO,36.0786,-89.4358
202107,161760,976667,1,1.11,WSW,CEDAR GROVE,35.8112,-88.6166
202107,161760,976668,1,0.0,N,BLUE GOOSE,35.7,-88.58
202107,161760,976668,2,0.59,SE,DOLEN,35.6139,-88.2128
202107,161760,976669,1,1.74,ESE,CENTER HILL,35.5372,-88.3734
202107,161664,976702,1,0.17,ENE,MT MORIAH,35.9706,-88.047
202107,161733,976365,1,0.5,E,HALLS XRDS,36.08,-83.9211
202107,161733,976365,2,0.5,NE,HALLS XRDS,36.0851,-83.9237
202107,161733,976365,3,0.5,N,HALLS XRDS,36.0872,-83.93
202107,161733,976365,4,0.25,SW,HALLS XRDS,36.0774,-83.9332
202107,161736,976373,1,3.0,S,STEPHENS,36.0266,-84.43
202107,161736,976373,2,3.0,W,STEPHENS,36.07,-84.4837
202107,161736,976373,3,1.0,N,STEPHENS,36.0845,-84.43
202107,161736,976373,4,1.0,E,STEPHENS,36.07,-84.4121
202107,161738,976375,1,2.0,SE,DECATUR,35.4995,-84.7749
202107,161738,976375,2,3.0,SW,DECATUR,35.4893,-84.8377
202107,161738,976375,3,2.0,SW,BIG SPG,35.3795,-84.9451
202107,161738,976375,4,2.0,SE,BIG SPG,35.3795,-84.8949
202107,161742,976385,1,1.0,NE,CEDAR BLUFF,35.9302,-84.0874
202107,161742,976385,2,1.0,ESE,CEDAR BLUFF,35.9145,-84.0835
202107,161742,976385,3,1.0,S,CEDAR BLUFF,35.9055,-84.1
202107,161742,976385,4,1.0,NNW,CEDAR BLUFF,35.9334,-84.1068
202107,161655,976054,1,1.87,N,MALLORY,35.1271,-90.0686
202107,161655,976054,2,1.91,N,MALLORY,35.1273,-90.0651
202107,161655,976054,3,1.83,N,MALLORY,35.1262,-90.0656
202107,161655,976054,4,1.74,N,MALLORY,35.1252,-90.0699
202107,161747,976430,1,1.64,SSW,FRIENDSHIP,35.8996,-89.2448
202107,161747,976440,1,0.2,SSW,BROWNSVILLE,35.5974,-89.2717
202107,161747,976445,1,1.0,NE,GADSDEN,35.7902,-88.9874
202107,161684,976243,1,1.48,E,NEW PROVIDENCE,36.5461,-87.3739
202107,161684,976243,2,1.62,WSW,NEW PROVIDENCE,36.5436,-87.4281
202107,161684,976243,3,2.77,NW,HILLTOP,36.5006,-87.4321
202107,161684,976243,4,0.66,SSW,CLARKSVILLE,36.5207,-87.3525
202107,161684,976244,1,2.17,NW,J PERCY PRIEST RES N,36.14,-86.63
202107,161684,976244,2,1.72,SSE,DONELSON,36.1459,-86.6426
202107,161684,976244,3,1.79,ENE,(BNA)NASHVILLE METRO,36.1352,-86.6486
202107,161684,976244,4,1.78,NW,J PERCY PRIEST RES N,36.1346,-86.6263
202107,161747,976456,1,1.31,NE,EADS,35.213,-89.6532
202107,161747,976456,2,1.54,NE,EADS,35.2132,-89.6481
202107,161747,976456,3,1.36,ENE,EADS,35.2083,-89.6482
202107,161747,976456,4,1.16,ENE,EADS,35.2084,-89.6523
202107,161687,976583,1,1.13,W,BELLEVUE,36.0697,-86.9502
202107,161687,976583,2,0.81,NNE,BRENTWOOD,36.0404,-86.7735
202107,161687,976583,3,1.46,N,WOODBINE,36.1411,-86.7179
202107,161687,976583,4,1.39,NE,WEST MEADE,36.133,-86.901
202107,161687,976567,1,1.57,WNW,OAK HILL,36.1105,-86.845
202107,161760,976666,1,0.0,N,BRAZIL,35.92,-89.07
202107,161760,976666,2,0.0,N,HUMBOLDT,35.82,-88.92
202107,161681,976248,1,1.26,N,IRON CITY,35.038,-87.577
202107,161681,976248,2,1.4,NNE,IRON CITY,35.0371,-87.5668
202107,161681,976248,3,0.36,ENE,IRON CITY,35.0212,-87.5737
202107,161681,976248,4,0.83,SSE,IRON CITY,35.0093,-87.5734
202107,161681,976248,5,0.79,S,IRON CITY,35.0086,-87.5814
202107,161681,976248,6,0.29,N,IRON CITY,35.0242,-87.5803
202107,161686,976247,1,1.24,W,SUMMERTOWN,35.4311,-87.3219
202107,161685,976245,1,1.1,WSW,FOUR CORNERS,36.0429,-86.5977
202107,161685,976246,1,1.67,W,HOPEWELL,36.23,-86.66
202107,161683,976240,1,0.8,S,RAMAH,35.0685,-87.3289
202107,161683,976240,2,0.79,SSE,RAMAH,35.0688,-87.3269
202107,161683,976240,3,1.05,SSE,RAMAH,35.0652,-87.3256
202107,161683,976240,4,1.03,S,RAMAH,35.0651,-87.3279
202107,161683,976241,1,1.79,NE,LIBERTY GROVE,35.05,-87.36
202107,161683,976241,2,1.85,NNE,LIBERTY GROVE,35.0526,-87.3627
202107,161683,976241,3,1.66,NNE,LIBERTY GROVE,35.051,-87.3655
202107,161683,976241,4,1.63,NE,LIBERTY GROVE,35.0486,-87.3621
202107,161683,976242,1,0.52,WSW,UPPER MOCKESON,35.0663,-87.308
202107,161683,976242,2,0.96,WSW,UPPER MOCKESON,35.065,-87.3158
202107,161683,976242,3,0.98,W,UPPER MOCKESON,35.0687,-87.3173
202107,161683,976242,4,0.58,W,UPPER MOCKESON,35.0706,-87.3103
202107,161687,976550,1,0.0,N,SPRINGFIELD,36.5,-86.88
202107,161682,976239,1,1.44,WSW,ROCKY MOUND,36.5902,-86.2028
202107,161687,976551,1,0.0,N,HICKORY PT,36.43,-87.25
202107,161687,976552,1,0.98,E,GREENBRIER,36.2805,-87.1024
202107,161687,976554,1,1.65,W,RICHLAND,36.1477,-86.9094
202107,161687,976555,1,2.61,NNW,BRENTWOOD,36.0666,-86.7916
202107,161687,976555,2,2.57,NW,OGLESBY,36.0715,-86.7674
202107,161687,976556,1,1.85,ESE,OAK HILL,36.087,-86.7911
202107,161687,976569,1,0.0,N,DOVER,36.48,-87.83
202107,161687,976570,1,0.0,N,BURNS,36.05,-87.32
202107,161687,976571,1,2.17,SE,EAST SIDE,36.01,-87.24
202107,161687,976572,1,0.94,ESE,NASHVILLE,36.1635,-86.7652
202107,161687,976572,2,1.06,ESE,NASHVILLE,36.1634,-86.763
202107,161687,976572,3,1.12,ESE,NASHVILLE,36.1619,-86.7627
202107,161687,976572,4,0.97,SE,NASHVILLE,36.1622,-86.7656
202107,161687,976573,1,2.15,WSW,NASHVILLE CORNELIA F,36.1718,-86.7372
202107,161687,976574,1,3.09,ENE,SPRING HILL,35.7719,-86.882
202107,161687,976576,1,2.16,E,REEDS STORE,35.7207,-86.7315
202107,161687,976578,1,0.6,SSE,RICHLAND,36.1427,-86.8742
202107,161687,976578,2,0.61,ESE,RICHLAND,36.1459,-86.8703
202107,161687,976578,3,0.56,ESE,RICHLAND,36.1465,-86.871
202107,161687,976578,4,0.54,SSE,RICHLAND,36.1433,-86.875
202107,161687,976579,1,0.99,E,SHELBYVILLE,35.4786,-86.4525
202107,161687,976581,1,0.0,N,LINDEN,35.62,-87.85
202107,161687,976582,1,1.02,ENE,BLACK JACK,35.4367,-86.1039
202107,161687,977252,1,0.0,SW,WHITE HOUSE,36.47,-86.66
202108,160736,970825,1,0.89,NW,ARLINGTON,36.01,-83.96
202108,160736,983693,1,0.0,E,CEDAR BLUFF,35.92,-84.1
202108,160736,983693,2,0.5,N,CEDAR BLUFF,35.9272,-84.1
202108,160736,983693,3,1.0,NE,CEDAR BLUFF,35.9302,-84.0874
202108,160736,983693,4,1.0,SE,CEDAR BLUFF,35.9098,-84.0874
202108,160736,983696,1,0.5,N,BALL CAMP,35.9572,-84.12
202108,160736,983696,2,0.5,W,BALL CAMP,35.95,-84.1289
202108,160736,983696,3,0.5,S,BALL CAMP,35.9428,-84.12
202108,160736,983696,4,1.0,ESE,BALL CAMP,35.9445,-84.1035
202108,160735,970822,1,0.89,NE,POWELL,36.04,-84.02
202108,160735,983699,1,3.0,WSW,CLEVELAND,35.1534,-84.9291
202108,160735,983699,2,2.0,S,ANNADALE,35.1411,-84.9
202108,160735,983699,3,1.0,SW,CLEVELAND,35.1598,-84.8925
202108,160735,983699,4,2.0,WNW,CLEVELAND,35.1811,-84.9127
202108,160735,983699,5,1.5,W,ANNADALE,35.17,-84.9266
202108,162902,983700,1,0.0,NE,HUNTER,36.37,-82.17
202108,162902,983700,2,1.0,ESE,HUNTER,36.3645,-82.1534
202108,162902,983700,3,3.0,ENE,HUNTER,36.3866,-82.1202
202108,162902,983700,4,3.0,NE,HUNTER,36.4007,-82.1319
202108,162902,983701,1,1.0,SSW,SADIE,36.4166,-82.0769
202108,162902,983701,2,1.0,SE,SADIE,36.4198,-82.0573
202108,162902,983701,3,0.75,ESE,SADIE,36.4259,-82.0575
202108,162902,983701,4,0.5,SSW,SADIE,36.4233,-82.0734
202108,160737,970826,1,1.78,NE,PAYNE SPG,35.6,-84.98
202108,160737,983684,1,1.5,SW,FARRAGUT,35.8647,-84.1889
202108,160737,983684,2,0.75,WNW,FARRAGUT,35.8842,-84.1824
202108,160737,983684,3,0.75,ENE,FARRAGUT,35.8842,-84.1576
202108,160737,983684,4,1.5,SE,FARRAGUT,35.8647,-84.1511
202108,160737,983685,1,2.9,ENE,MORGANTOWN,35.51,-84.97
202108,160737,983685,2,2.0,E,MORGANTOWN,35.5,-84.9844
202108,160737,983685,3,3.0,ENE,DAYTON,35.4966,-84.9707
202108,160737,983685,4,4.0,ENE,DAYTON,35.5022,-84.9543
202107,162123,978836,1,1.34,SE,FLINTVILLE,35.0587,-86.4109
202107,162123,978838,1,0.56,E,FAYETTEVILLE,35.15,-86.57
202104,157817,953919,1,2.0,SW,RIPLEY,35.7095,-89.5752
202108,160737,983691,1,1.0,E,TELLICO PLAINS,35.37,-84.2823
202108,160737,983691,2,5.0,ENE,TELLICO PLAINS,35.3977,-84.218
202108,160737,983691,3,9.0,E,TELLICO PLAINS,35.37,-84.1403
202108,160737,983691,4,7.0,SE,TELLICO PLAINS,35.2984,-84.2122
202108,160737,983691,5,4.0,S,TELLICO PLAINS,35.3121,-84.3
202108,162903,983702,1,0.0,NW,CLEVELAND,35.17,-84.88
202108,162903,983702,2,4.0,SSE,CLEVELAND,35.1165,-84.8529
202108,162903,983702,3,4.0,SSW,CLEVELAND,35.1165,-84.9071
202108,162903,983702,4,2.0,SW,CLEVELAND,35.1495,-84.905
